student_id,location,tablet_access,bandwidth,resource_level,teacher_qualification
STU008194,urban,no_access,low,high,degree
STU008195,urban,no_access,high,medium,diploma
STU008196,peri-urban,no_access,low,medium,untrained
STU008197,peri-urban,no_access,low,medium,untrained
STU008198,rural,no_access,high,medium,degree
STU008199,peri-urban,individual_access,high,medium,degree
STU008200,rural,no_access,medium,high,diploma
STU008201,rural,individual_access,low,medium,degree
STU008202,urban,no_access,low,medium,degree
STU008203,rural,no_access,medium,low,degree
STU008204,peri-urban,no_access,low,medium,diploma
STU008205,rural,no_access,low,medium,postgraduate
STU008206,rural,no_access,low,low,untrained
STU008207,rural,individual_access,high,low,degree
STU008208,rural,individual_access,high,low,diploma
STU008209,peri-urban,no_access,high,low,degree
STU008210,urban,no_access,medium,medium,degree
STU008211,peri-urban,no_access,low,low,diploma
STU008212,urban,shared_access,low,medium,diploma
STU008213,peri-urban,no_access,low,low,diploma
STU008214,peri-urban,no_access,low,medium,diploma
STU008215,rural,individual_access,medium,low,untrained
STU008216,rural,individual_access,low,low,diploma
STU008217,urban,shared_access,high,medium,postgraduate
STU008218,peri-urban,no_access,low,low,diploma
STU008219,peri-urban,no_access,low,low,diploma
STU008220,urban,no_access,medium,medium,diploma
STU008221,rural,shared_access,medium,high,degree
STU008222,urban,shared_access,low,medium,degree
STU008223,rural,no_access,medium,medium,degree
STU008224,urban,individual_access,medium,medium,degree
STU008225,rural,shared_access,low,medium,diploma
STU008226,rural,shared_access,low,medium,postgraduate
STU008227,peri-urban,no_access,high,medium,degree
STU008228,rural,no_access,low,medium,degree
STU008229,urban,no_access,low,medium,degree
STU008230,peri-urban,shared_access,low,low,diploma
STU008231,rural,no_access,medium,low,degree
STU008232,rural,no_access,high,medium,degree
STU008233,urban,shared_access,low,medium,degree
STU008234,peri-urban,shared_access,medium,medium,postgraduate
STU008235,urban,shared_access,medium,low,diploma
STU008236,rural,shared_access,low,medium,degree
STU008237,urban,shared_access,medium,high,diploma
STU008238,peri-urban,shared_access,high,low,degree
STU008239,peri-urban,no_access,high,medium,degree
STU008240,rural,no_access,medium,low,postgraduate
STU008241,rural,no_access,low,medium,degree
STU008242,urban,no_access,low,low,degree
STU008243,urban,shared_access,low,medium,untrained
STU008244,rural,shared_access,medium,low,degree
STU008245,urban,no_access,low,low,diploma
STU008246,rural,shared_access,medium,low,diploma
STU008247,rural,shared_access,medium,low,diploma
STU008248,rural,shared_access,low,medium,diploma
STU008249,rural,individual_access,high,low,degree
STU008250,rural,no_access,low,low,degree
STU008251,rural,no_access,low,high,diploma
STU008252,rural,no_access,medium,low,degree
STU008253,peri-urban,shared_access,low,medium,untrained
STU008254,urban,no_access,low,low,diploma
STU008255,peri-urban,individual_access,high,high,diploma
STU008256,rural,no_access,high,medium,diploma
STU008257,urban,shared_access,medium,low,degree
STU008258,rural,shared_access,low,medium,degree
STU008259,urban,no_access,low,low,degree
STU008260,peri-urban,shared_access,low,low,degree
STU008261,rural,shared_access,low,low,diploma
STU008262,rural,shared_access,high,medium,degree
STU008263,urban,shared_access,low,medium,degree
STU008264,urban,shared_access,medium,low,diploma
STU008265,peri-urban,no_access,low,medium,diploma
STU008266,urban,shared_access,medium,low,diploma
STU008267,urban,no_access,low,medium,untrained
STU008268,rural,no_access,low,low,untrained
STU008269,peri-urban,no_access,low,low,degree
STU008270,rural,shared_access,high,medium,diploma
STU008271,peri-urban,no_access,medium,medium,degree
STU008272,rural,individual_access,medium,medium,diploma
STU008273,urban,no_access,low,medium,diploma
STU008274,peri-urban,no_access,medium,high,degree
STU008275,rural,no_access,medium,high,diploma
STU008276,rural,no_access,low,high,postgraduate
STU008277,peri-urban,no_access,medium,low,diploma
STU008278,peri-urban,shared_access,high,low,degree
STU008279,urban,no_access,high,medium,diploma
STU008280,rural,no_access,high,low,diploma
STU008281,peri-urban,no_access,low,medium,diploma
STU008282,peri-urban,no_access,low,low,diploma
STU008283,rural,individual_access,low,medium,diploma
STU008284,peri-urban,no_access,low,low,diploma
STU008285,rural,shared_access,low,high,degree
STU008286,rural,shared_access,low,medium,diploma
STU008287,peri-urban,no_access,medium,low,untrained
STU008288,urban,individual_access,medium,medium,diploma
STU008289,rural,no_access,medium,medium,postgraduate
STU008290,rural,individual_access,high,high,untrained
STU008291,peri-urban,shared_access,low,medium,degree
STU008292,urban,no_access,low,medium,diploma
STU008293,peri-urban,individual_access,medium,low,diploma
STU008294,rural,no_access,medium,medium,diploma
STU008295,peri-urban,individual_access,low,low,postgraduate
STU008296,peri-urban,individual_access,high,high,degree
STU008297,peri-urban,no_access,low,medium,diploma
STU008298,rural,no_access,medium,medium,degree
STU008299,rural,individual_access,high,medium,untrained
STU008300,rural,no_access,low,low,postgraduate
STU008301,peri-urban,shared_access,medium,low,diploma
STU008302,rural,no_access,low,low,degree
STU008303,rural,no_access,low,low,degree
STU008304,peri-urban,shared_access,low,low,diploma
STU008305,urban,shared_access,medium,medium,postgraduate
STU008306,rural,shared_access,medium,medium,postgraduate
STU008307,peri-urban,shared_access,high,medium,degree
STU008308,peri-urban,no_access,medium,medium,diploma
STU008309,rural,no_access,low,low,degree
STU008310,urban,no_access,medium,low,untrained
STU008311,urban,no_access,low,low,postgraduate
STU008312,rural,no_access,medium,high,diploma
STU008313,rural,shared_access,low,medium,degree
STU008314,rural,no_access,medium,low,degree
STU008315,rural,no_access,high,medium,postgraduate
STU008316,peri-urban,shared_access,low,medium,degree
STU008317,urban,no_access,medium,low,degree
STU008318,urban,individual_access,medium,low,degree
STU008319,rural,no_access,low,low,degree
STU008320,peri-urban,no_access,low,medium,untrained
STU008321,rural,individual_access,medium,medium,postgraduate
STU008322,peri-urban,shared_access,low,medium,diploma
STU008323,rural,individual_access,low,low,degree
STU008324,urban,no_access,medium,low,diploma
STU008325,urban,no_access,medium,low,diploma
STU008326,rural,shared_access,low,low,diploma
STU008327,peri-urban,no_access,high,medium,postgraduate
STU008328,peri-urban,shared_access,high,low,diploma
STU008329,urban,no_access,high,low,diploma
STU008330,peri-urban,no_access,medium,medium,diploma
STU008331,rural,no_access,low,low,diploma
STU008332,peri-urban,shared_access,low,medium,diploma
STU008333,rural,no_access,high,medium,untrained
STU008334,peri-urban,individual_access,high,medium,degree
STU008335,rural,no_access,medium,high,degree
STU008336,peri-urban,shared_access,medium,medium,degree
STU008337,urban,no_access,low,medium,degree
STU008338,rural,shared_access,medium,medium,untrained
STU008339,peri-urban,individual_access,low,medium,degree
STU008340,peri-urban,shared_access,medium,low,degree
STU008341,rural,no_access,medium,low,degree
STU008342,peri-urban,shared_access,medium,low,degree
STU008343,peri-urban,no_access,low,medium,degree
STU008344,rural,shared_access,medium,low,degree
STU008345,urban,shared_access,low,high,degree
STU008346,peri-urban,no_access,low,medium,degree
STU008347,peri-urban,shared_access,low,low,untrained
STU008348,rural,shared_access,low,medium,degree
STU008349,rural,no_access,low,medium,degree
STU008350,rural,no_access,low,medium,degree
STU008351,urban,no_access,low,medium,diploma
STU008352,urban,shared_access,low,low,untrained
STU008353,urban,shared_access,low,high,degree
STU008354,rural,no_access,medium,high,untrained
STU008355,peri-urban,no_access,low,high,diploma
STU008356,urban,no_access,low,medium,diploma
STU008357,peri-urban,no_access,low,low,untrained
STU008358,rural,no_access,low,high,degree
STU008359,urban,no_access,medium,low,untrained
STU008360,rural,no_access,high,low,diploma
STU008361,rural,shared_access,low,medium,postgraduate
STU008362,urban,shared_access,low,medium,degree
STU008363,peri-urban,no_access,low,medium,postgraduate
STU008364,rural,shared_access,low,medium,diploma
STU008365,peri-urban,no_access,high,low,degree
STU008366,urban,no_access,medium,medium,untrained
STU008367,rural,individual_access,medium,high,diploma
STU008368,urban,shared_access,high,high,diploma
STU008369,rural,no_access,medium,low,untrained
STU008370,rural,no_access,low,low,postgraduate
STU008371,peri-urban,shared_access,medium,low,diploma
STU008372,peri-urban,no_access,medium,medium,degree
STU008373,rural,individual_access,low,medium,diploma
STU008374,peri-urban,no_access,medium,medium,diploma
STU008375,peri-urban,no_access,low,low,postgraduate
STU008376,peri-urban,shared_access,low,medium,degree
STU008377,peri-urban,shared_access,medium,medium,untrained
STU008378,urban,shared_access,low,medium,diploma
STU008379,peri-urban,individual_access,low,low,untrained
STU008380,peri-urban,individual_access,low,medium,degree
STU008381,peri-urban,no_access,medium,high,diploma
STU008382,peri-urban,no_access,high,medium,postgraduate
STU008383,rural,no_access,medium,medium,postgraduate
STU008384,rural,shared_access,medium,low,untrained
STU008385,rural,shared_access,low,low,untrained
STU008386,rural,no_access,medium,low,degree
STU008387,urban,individual_access,low,low,diploma
STU008388,peri-urban,no_access,low,low,diploma
STU008389,peri-urban,individual_access,medium,medium,degree
STU008390,peri-urban,individual_access,low,low,diploma
STU008391,peri-urban,no_access,high,medium,degree
STU008392,peri-urban,no_access,low,low,postgraduate
STU008393,peri-urban,no_access,medium,low,degree
STU008394,peri-urban,individual_access,low,low,diploma
STU008395,rural,no_access,medium,low,diploma
STU008396,peri-urban,individual_access,medium,medium,postgraduate
STU008397,peri-urban,shared_access,low,medium,degree
STU008398,urban,shared_access,high,medium,degree
STU008399,urban,individual_access,medium,high,untrained
STU008400,urban,no_access,low,low,postgraduate
STU008401,peri-urban,shared_access,medium,medium,diploma
STU008402,rural,no_access,low,low,postgraduate
STU008403,peri-urban,no_access,medium,low,diploma
STU008404,urban,no_access,low,low,diploma
STU008405,urban,no_access,medium,medium,diploma
STU008406,urban,shared_access,low,medium,diploma
STU008407,rural,no_access,medium,low,postgraduate
STU008408,peri-urban,shared_access,high,low,diploma
STU008409,urban,no_access,high,high,degree
STU008410,peri-urban,shared_access,medium,medium,degree
STU008411,peri-urban,individual_access,medium,medium,diploma
STU008412,peri-urban,shared_access,medium,low,degree
STU008413,peri-urban,individual_access,low,low,degree
STU008414,rural,no_access,medium,medium,degree
STU008415,rural,no_access,medium,low,diploma
STU008416,urban,shared_access,low,medium,degree
STU008417,urban,no_access,medium,low,degree
STU008418,urban,shared_access,low,medium,postgraduate
STU008419,rural,shared_access,medium,medium,degree
STU008420,rural,no_access,low,low,diploma
STU008421,rural,individual_access,high,low,diploma
STU008422,urban,no_access,low,low,degree
STU008423,peri-urban,shared_access,low,medium,postgraduate
STU008424,urban,no_access,medium,high,diploma
STU008425,rural,shared_access,low,low,diploma
STU008426,peri-urban,no_access,low,low,untrained
STU008427,urban,individual_access,medium,high,diploma
STU008428,rural,individual_access,high,medium,diploma
STU008429,urban,shared_access,medium,medium,diploma
STU008430,peri-urban,shared_access,low,low,untrained
STU008431,rural,shared_access,low,low,diploma
STU008432,rural,shared_access,medium,high,postgraduate
STU008433,urban,shared_access,medium,medium,diploma
STU008434,peri-urban,shared_access,high,low,degree
STU008435,urban,individual_access,low,medium,untrained
STU008436,urban,shared_access,medium,medium,degree
STU008437,peri-urban,no_access,high,low,postgraduate
STU008438,urban,individual_access,low,high,diploma
STU008439,urban,no_access,high,medium,degree
STU008440,rural,no_access,low,low,untrained
STU008441,urban,individual_access,medium,low,diploma
STU008442,rural,no_access,low,medium,untrained
STU008443,rural,no_access,medium,medium,diploma
STU008444,peri-urban,shared_access,high,low,diploma
STU008445,urban,individual_access,low,medium,degree
STU008446,rural,no_access,medium,low,diploma
STU008447,peri-urban,shared_access,low,low,degree
STU008448,peri-urban,no_access,low,high,diploma
STU008449,rural,no_access,medium,low,diploma
STU008450,urban,no_access,medium,high,diploma
STU008451,urban,no_access,low,low,degree
STU008452,rural,individual_access,low,low,degree
STU008453,rural,shared_access,low,low,degree
STU008454,urban,individual_access,low,high,diploma
STU008455,rural,individual_access,low,low,postgraduate
STU008456,rural,individual_access,low,low,diploma
STU008457,urban,shared_access,medium,low,postgraduate
STU008458,urban,no_access,low,medium,diploma
STU008459,peri-urban,individual_access,high,low,diploma
STU008460,peri-urban,shared_access,low,low,diploma
STU008461,urban,no_access,low,medium,degree
STU008462,peri-urban,no_access,low,high,diploma
STU008463,peri-urban,no_access,low,high,untrained
STU008464,urban,shared_access,medium,high,diploma
STU008465,peri-urban,shared_access,low,low,diploma
STU008466,peri-urban,shared_access,low,low,degree
STU008467,rural,no_access,low,low,postgraduate
STU008468,peri-urban,no_access,medium,high,postgraduate
STU008469,peri-urban,individual_access,low,medium,diploma
STU008470,rural,no_access,low,medium,degree
STU008471,peri-urban,no_access,low,medium,degree
STU008472,urban,shared_access,medium,medium,degree
STU008473,peri-urban,individual_access,high,medium,degree
STU008474,rural,shared_access,low,low,degree
STU008475,rural,shared_access,low,medium,diploma
STU008476,rural,no_access,low,low,degree
STU008477,urban,individual_access,high,low,degree
STU008478,peri-urban,shared_access,low,low,diploma
STU008479,rural,shared_access,medium,high,degree
STU008480,urban,no_access,medium,high,diploma
STU008481,rural,shared_access,low,medium,diploma
STU008482,rural,no_access,medium,medium,degree
STU008483,urban,shared_access,medium,low,degree
STU008484,peri-urban,shared_access,low,low,postgraduate
STU008485,urban,shared_access,low,low,postgraduate
STU008486,urban,no_access,low,low,diploma
STU008487,urban,individual_access,low,medium,diploma
STU008488,rural,no_access,medium,low,untrained
STU008489,urban,shared_access,medium,high,postgraduate
STU008490,peri-urban,no_access,medium,medium,diploma
STU008491,rural,no_access,medium,low,diploma
STU008492,urban,individual_access,low,medium,degree
STU008493,peri-urban,no_access,low,medium,untrained
STU008494,urban,individual_access,medium,medium,degree
STU008495,peri-urban,no_access,low,low,degree
STU008496,peri-urban,shared_access,low,low,degree
STU008497,rural,no_access,medium,medium,diploma
STU008498,urban,shared_access,medium,medium,untrained
STU008499,peri-urban,individual_access,low,low,diploma
STU008500,rural,shared_access,medium,high,diploma
STU008501,rural,no_access,low,low,diploma
STU008502,urban,shared_access,medium,high,untrained
STU008503,rural,shared_access,medium,low,degree
STU008504,peri-urban,no_access,medium,medium,diploma
STU008505,peri-urban,shared_access,low,low,diploma
STU008506,rural,shared_access,medium,medium,diploma
STU008507,peri-urban,shared_access,low,high,diploma
STU008508,rural,no_access,low,low,degree
STU008509,urban,no_access,high,low,untrained
STU008510,urban,individual_access,low,high,diploma
STU008511,rural,shared_access,medium,high,degree
STU008512,peri-urban,shared_access,low,medium,degree
STU008513,peri-urban,individual_access,medium,low,postgraduate
STU008514,urban,no_access,medium,low,degree
STU008515,rural,no_access,low,low,degree
STU008516,peri-urban,shared_access,medium,medium,degree
STU008517,urban,shared_access,high,low,postgraduate
STU008518,rural,individual_access,medium,low,degree
STU008519,peri-urban,shared_access,high,high,degree
STU008520,rural,no_access,low,medium,degree
STU008521,peri-urban,no_access,high,medium,diploma
STU008522,rural,no_access,low,high,postgraduate
STU008523,urban,individual_access,low,medium,diploma
STU008524,peri-urban,no_access,low,low,diploma
STU008525,rural,shared_access,low,high,diploma
STU008526,urban,no_access,medium,high,degree
STU008527,urban,no_access,low,low,diploma
STU008528,peri-urban,no_access,medium,low,degree
STU008529,peri-urban,shared_access,low,low,diploma
STU008530,rural,no_access,low,low,diploma
STU008531,peri-urban,individual_access,high,low,degree
STU008532,rural,individual_access,medium,low,diploma
STU008533,rural,no_access,low,medium,degree
STU008534,urban,individual_access,medium,low,degree
STU008535,peri-urban,no_access,high,high,diploma
STU008536,rural,no_access,low,medium,diploma
STU008537,rural,no_access,low,low,untrained
STU008538,urban,individual_access,high,medium,diploma
STU008539,rural,shared_access,low,medium,degree
STU008540,rural,no_access,low,medium,untrained
STU008541,rural,shared_access,low,high,untrained
STU008542,rural,shared_access,low,medium,degree
STU008543,rural,shared_access,high,medium,degree
STU008544,urban,shared_access,high,medium,diploma
STU008545,rural,individual_access,medium,low,diploma
STU008546,peri-urban,shared_access,medium,medium,diploma
STU008547,peri-urban,no_access,medium,medium,untrained
STU008548,peri-urban,individual_access,medium,high,diploma
STU008549,peri-urban,no_access,medium,medium,degree
STU008550,peri-urban,shared_access,high,low,degree
STU008551,peri-urban,shared_access,low,medium,diploma
STU008552,peri-urban,no_access,low,low,diploma
STU008553,urban,no_access,medium,medium,diploma
STU008554,peri-urban,shared_access,medium,medium,degree
STU008555,urban,individual_access,low,high,degree
STU008556,rural,individual_access,low,low,degree
STU008557,peri-urban,shared_access,medium,high,diploma
STU008558,peri-urban,no_access,low,medium,untrained
STU008559,rural,no_access,high,low,degree
STU008560,urban,shared_access,medium,low,diploma
STU008561,rural,no_access,low,high,untrained
STU008562,rural,shared_access,medium,medium,degree
STU008563,urban,no_access,medium,low,degree
STU008564,rural,no_access,low,medium,diploma
STU008565,peri-urban,shared_access,low,low,degree
STU008566,rural,shared_access,low,medium,diploma
STU008567,urban,shared_access,high,low,degree
STU008568,peri-urban,no_access,high,low,degree
STU008569,peri-urban,individual_access,low,low,degree
STU008570,urban,shared_access,medium,medium,untrained
STU008571,peri-urban,shared_access,medium,low,diploma
STU008572,urban,shared_access,low,medium,degree
STU008573,urban,no_access,low,medium,diploma
STU008574,peri-urban,shared_access,high,medium,diploma
STU008575,urban,shared_access,low,high,postgraduate
STU008576,peri-urban,shared_access,medium,medium,degree
STU008577,rural,shared_access,medium,low,postgraduate
STU008578,rural,no_access,medium,low,diploma
STU008579,peri-urban,individual_access,low,medium,untrained
STU008580,rural,no_access,low,medium,untrained
STU008581,peri-urban,no_access,high,high,degree
STU008582,rural,shared_access,low,low,degree
STU008583,peri-urban,no_access,low,low,diploma
STU008584,rural,individual_access,low,medium,diploma
STU008585,urban,no_access,medium,high,degree
STU008586,rural,no_access,low,medium,diploma
STU008587,rural,no_access,medium,medium,untrained
STU008588,peri-urban,no_access,low,high,postgraduate
STU008589,peri-urban,no_access,medium,medium,diploma
STU008590,peri-urban,no_access,high,medium,degree
STU008591,peri-urban,no_access,medium,high,postgraduate
STU008592,rural,no_access,medium,low,degree
STU008593,urban,no_access,medium,low,diploma
STU008594,peri-urban,no_access,medium,high,degree
STU008595,rural,no_access,low,low,degree
STU008596,urban,no_access,medium,low,postgraduate
STU008597,peri-urban,no_access,low,medium,untrained
STU008598,peri-urban,no_access,low,medium,degree
STU008599,peri-urban,no_access,low,low,degree
STU008600,peri-urban,no_access,low,medium,diploma
STU008601,peri-urban,individual_access,low,low,degree
STU008602,rural,no_access,medium,low,diploma
STU008603,rural,no_access,medium,low,untrained
STU008604,urban,shared_access,low,medium,untrained
STU008605,peri-urban,shared_access,low,high,diploma
STU008606,peri-urban,no_access,medium,medium,untrained
STU008607,rural,shared_access,medium,medium,degree
STU008608,peri-urban,shared_access,medium,low,diploma
STU008609,rural,individual_access,low,low,untrained
STU008610,rural,individual_access,medium,low,diploma
STU008611,rural,shared_access,low,medium,degree
STU008612,peri-urban,shared_access,medium,medium,diploma
STU008613,peri-urban,no_access,low,medium,degree
STU008614,rural,individual_access,low,low,degree
STU008615,rural,shared_access,high,high,degree
STU008616,peri-urban,no_access,high,medium,degree
STU008617,peri-urban,no_access,low,high,degree
STU008618,peri-urban,shared_access,low,low,degree
STU008619,rural,shared_access,high,low,diploma
STU008620,peri-urban,individual_access,low,medium,untrained
STU008621,urban,no_access,high,medium,postgraduate
STU008622,peri-urban,individual_access,low,medium,degree
STU008623,rural,no_access,low,low,degree
STU008624,peri-urban,shared_access,low,medium,degree
STU008625,rural,no_access,medium,low,degree
STU008626,rural,no_access,low,medium,untrained
STU008627,rural,no_access,low,low,diploma
STU008628,urban,no_access,high,high,diploma
STU008629,peri-urban,no_access,low,low,degree
STU008630,urban,individual_access,medium,medium,degree
STU008631,peri-urban,no_access,low,low,diploma
STU008632,peri-urban,shared_access,medium,low,diploma
STU008633,rural,shared_access,low,medium,degree
STU008634,peri-urban,no_access,medium,low,degree
STU008635,rural,individual_access,medium,medium,degree
STU008636,peri-urban,shared_access,high,low,diploma
STU008637,rural,shared_access,high,medium,diploma
STU008638,rural,individual_access,low,high,degree
STU008639,peri-urban,shared_access,low,medium,diploma
STU008640,rural,individual_access,low,low,diploma
STU008641,rural,no_access,medium,medium,diploma
STU008642,urban,no_access,low,low,degree
STU008643,rural,shared_access,medium,low,diploma
STU008644,rural,no_access,high,medium,diploma
STU008645,rural,shared_access,low,low,diploma
STU008646,rural,no_access,low,low,diploma
STU008647,peri-urban,no_access,medium,medium,degree
STU008648,rural,individual_access,low,low,degree
STU008649,peri-urban,no_access,low,low,diploma
STU008650,peri-urban,no_access,low,high,degree
STU008651,rural,shared_access,high,low,diploma
STU008652,urban,shared_access,medium,medium,degree
STU008653,urban,individual_access,low,low,degree
STU008654,rural,no_access,low,high,diploma
STU008655,rural,individual_access,medium,medium,degree
STU008656,rural,shared_access,low,low,untrained
STU008657,rural,individual_access,high,high,postgraduate
STU008658,peri-urban,no_access,medium,low,degree
STU008659,peri-urban,no_access,high,high,untrained
STU008660,peri-urban,shared_access,medium,medium,degree
STU008661,rural,shared_access,high,low,diploma
STU008662,rural,no_access,medium,medium,postgraduate
STU008663,urban,shared_access,medium,low,diploma
STU008664,urban,shared_access,low,medium,degree
STU008665,rural,no_access,medium,medium,diploma
STU008666,peri-urban,shared_access,medium,low,diploma
STU008667,peri-urban,no_access,low,medium,degree
STU008668,peri-urban,individual_access,medium,high,degree
STU008669,peri-urban,shared_access,low,medium,diploma
STU008670,urban,shared_access,low,medium,postgraduate
STU008671,rural,individual_access,low,low,postgraduate
STU008672,rural,shared_access,low,high,degree
STU008673,urban,no_access,low,high,diploma
STU008674,rural,shared_access,high,high,degree
STU008675,rural,individual_access,medium,medium,diploma
STU008676,peri-urban,no_access,high,low,degree
STU008677,urban,shared_access,high,low,postgraduate
STU008678,peri-urban,no_access,low,medium,diploma
STU008679,urban,individual_access,medium,low,diploma
STU008680,peri-urban,shared_access,low,medium,degree
STU008681,rural,individual_access,high,low,untrained
STU008682,peri-urban,shared_access,low,medium,diploma
STU008683,urban,no_access,low,medium,diploma
STU008684,urban,shared_access,low,low,degree
STU008685,rural,individual_access,medium,medium,diploma
STU008686,rural,no_access,low,low,diploma
STU008687,urban,no_access,low,low,postgraduate
STU008688,rural,shared_access,high,low,degree
STU008689,rural,shared_access,low,low,degree
STU008690,urban,no_access,medium,low,diploma
STU008691,peri-urban,no_access,medium,low,degree
STU008692,rural,no_access,low,low,diploma
STU008693,rural,shared_access,low,low,postgraduate
STU008694,rural,shared_access,low,medium,diploma
STU008695,urban,shared_access,high,medium,degree
STU008696,peri-urban,individual_access,medium,low,postgraduate
STU008697,rural,no_access,low,low,diploma
STU008698,rural,shared_access,medium,low,diploma
STU008699,rural,no_access,low,low,untrained
STU008700,rural,no_access,low,low,diploma
STU008701,rural,shared_access,low,medium,diploma
STU008702,peri-urban,shared_access,medium,medium,untrained
STU008703,rural,individual_access,low,medium,untrained
STU008704,rural,no_access,medium,high,diploma
STU008705,peri-urban,no_access,low,high,diploma
STU008706,peri-urban,no_access,medium,low,degree
STU008707,rural,shared_access,medium,low,diploma
STU008708,rural,no_access,low,medium,untrained
STU008709,rural,individual_access,low,medium,diploma
STU008710,rural,shared_access,medium,medium,diploma
STU008711,peri-urban,shared_access,low,medium,untrained
STU008712,rural,shared_access,low,high,diploma
STU008713,urban,no_access,medium,medium,diploma
STU008714,peri-urban,shared_access,medium,high,diploma
STU008715,rural,shared_access,medium,high,diploma
STU008716,rural,individual_access,low,low,degree
STU008717,rural,shared_access,low,low,postgraduate
STU008718,rural,no_access,medium,low,degree
STU008719,peri-urban,no_access,medium,low,diploma
STU008720,rural,no_access,low,high,diploma
STU008721,urban,individual_access,low,high,degree
STU008722,peri-urban,shared_access,low,low,degree
STU008723,peri-urban,individual_access,low,low,diploma
STU008724,urban,individual_access,high,medium,degree
STU008725,peri-urban,no_access,low,medium,diploma
STU008726,urban,shared_access,medium,medium,diploma
STU008727,urban,shared_access,low,low,degree
STU008728,rural,no_access,low,low,postgraduate
STU008729,rural,shared_access,medium,low,degree
STU008730,rural,shared_access,medium,low,postgraduate
STU008731,rural,individual_access,low,low,diploma
STU008732,peri-urban,no_access,low,low,diploma
STU008733,rural,individual_access,low,medium,diploma
STU008734,peri-urban,individual_access,low,medium,diploma
STU008735,urban,individual_access,medium,low,degree
STU008736,rural,no_access,low,high,untrained
STU008737,peri-urban,no_access,low,low,diploma
STU008738,rural,shared_access,medium,medium,postgraduate
STU008739,urban,no_access,high,low,diploma
STU008740,peri-urban,no_access,low,medium,diploma
STU008741,rural,shared_access,medium,low,postgraduate
STU008742,peri-urban,no_access,low,low,diploma
STU008743,rural,no_access,low,high,degree
STU008744,peri-urban,individual_access,low,low,diploma
STU008745,peri-urban,no_access,medium,medium,diploma
STU008746,peri-urban,individual_access,low,medium,diploma
STU008747,peri-urban,no_access,high,low,untrained
STU008748,urban,no_access,low,low,diploma
STU008749,urban,no_access,medium,medium,degree
STU008750,peri-urban,no_access,low,high,diploma
STU008751,peri-urban,no_access,low,low,diploma
STU008752,peri-urban,individual_access,medium,medium,diploma
STU008753,urban,individual_access,low,medium,degree
STU008754,urban,no_access,medium,medium,diploma
STU008755,rural,no_access,medium,medium,untrained
STU008756,rural,shared_access,medium,low,postgraduate
STU008757,rural,shared_access,medium,medium,postgraduate
STU008758,rural,no_access,low,high,diploma
STU008759,rural,no_access,medium,medium,diploma
STU008760,rural,no_access,medium,low,degree
STU008761,peri-urban,shared_access,medium,medium,diploma
STU008762,rural,no_access,medium,low,degree
STU008763,rural,shared_access,medium,low,diploma
STU008764,peri-urban,no_access,medium,low,untrained
STU008765,rural,no_access,low,low,diploma
STU008766,peri-urban,shared_access,low,medium,untrained
STU008767,urban,no_access,low,low,diploma
STU008768,urban,individual_access,low,medium,degree
STU008769,peri-urban,shared_access,medium,high,postgraduate
STU008770,rural,individual_access,low,medium,diploma
STU008771,rural,shared_access,low,low,degree
STU008772,urban,no_access,high,high,untrained
STU008773,peri-urban,no_access,high,low,degree
STU008774,urban,shared_access,medium,medium,diploma
STU008775,peri-urban,shared_access,low,low,diploma
STU008776,rural,no_access,low,high,untrained
STU008777,peri-urban,no_access,low,low,degree
STU008778,urban,no_access,low,high,untrained
STU008779,urban,no_access,low,high,degree
STU008780,rural,no_access,medium,high,diploma
STU008781,peri-urban,shared_access,low,medium,degree
STU008782,rural,individual_access,low,medium,postgraduate
STU008783,urban,no_access,medium,high,diploma
STU008784,rural,no_access,low,low,degree
STU008785,peri-urban,no_access,low,medium,diploma
STU008786,rural,no_access,low,low,diploma
STU008787,peri-urban,shared_access,low,low,untrained
STU008788,peri-urban,no_access,medium,low,diploma
STU008789,rural,individual_access,low,high,degree
STU008790,urban,individual_access,low,low,diploma
STU008791,urban,shared_access,medium,medium,untrained
STU008792,urban,individual_access,medium,medium,diploma
STU008793,rural,shared_access,low,medium,degree
STU008794,peri-urban,individual_access,medium,low,postgraduate
STU008795,peri-urban,no_access,low,medium,degree
STU008796,peri-urban,individual_access,low,medium,degree
STU008797,peri-urban,no_access,medium,high,postgraduate
STU008798,peri-urban,no_access,low,high,degree
STU008799,rural,individual_access,low,low,diploma
STU008800,peri-urban,no_access,high,low,diploma
STU008801,rural,no_access,low,medium,postgraduate
STU008802,rural,no_access,low,medium,untrained
STU008803,rural,no_access,low,medium,diploma
STU008804,rural,no_access,high,medium,degree
STU008805,urban,no_access,low,low,untrained
STU008806,peri-urban,shared_access,high,high,degree
STU008807,rural,individual_access,low,low,degree
STU008808,urban,no_access,medium,high,diploma
STU008809,urban,individual_access,low,low,degree
STU008810,urban,shared_access,low,high,untrained
STU008811,urban,shared_access,low,low,postgraduate
STU008812,urban,shared_access,low,medium,untrained
STU008813,peri-urban,individual_access,low,low,untrained
STU008814,urban,no_access,low,medium,diploma
STU008815,urban,shared_access,medium,high,degree
STU008816,rural,individual_access,medium,medium,degree
STU008817,urban,shared_access,low,medium,degree
STU008818,urban,no_access,medium,low,degree
STU008819,urban,shared_access,medium,high,degree
STU008820,urban,shared_access,high,low,degree
STU008821,rural,no_access,low,medium,untrained
STU008822,peri-urban,shared_access,low,low,postgraduate
